,status,gender,firstName,level,lastName,userId,ts,auth,page,sessionId,location,itemInSession,userAgent,method,length,song,artist,time,registration
11355505,200,M,Michael,paid,Dominguez,1402551,1541273593000,Logged In,NextSong,149123,"Milwaukee-Waukesha-West Allis, WI",504,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,360.85506,Speechless,BeyoncÃÂ©,2018-11-03 19:33:13,2018-08-29 17:56:07
8690782,200,M,Colton,paid,Moreno,1794683,1540580304000,Logged In,NextSong,126674,"Boston-Cambridge-Newton, MA-NH",35,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,281.5473,Already Gone,Kelly Clarkson,2018-10-26 18:58:24,2018-09-10 20:22:53
8530888,200,M,Anthony,paid,Vargas,1824100,1540546354000,Logged In,NextSong,119622,"Orlando-Kissimmee-Sanford, FL",317,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,230.24281,Non E_ Per Te_ Per Me,Alejandro Sanz,2018-10-26 09:32:34,2018-09-21 11:52:34
7683624,200,M,Jacques,paid,Rivera,1334839,1540357335000,Logged In,NextSong,110870,"Faribault-Northfield, MN",503,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,444.18567,The Laws Must Change,John Mayall,2018-10-24 05:02:15,2018-07-13 10:43:05
11722382,200,M,Owen,paid,Rivera,1008579,1541414642000,Logged In,NextSong,133523,"Albuquerque, NM",72,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,224.86159,Numb (Album Version),Disturbed,2018-11-05 10:44:02,2018-09-25 15:55:11
24539338,200,F,Alexa,paid,Ross,1836818,1540912819000,Logged In,Settings,23401,"New York-Newark-Jersey City, NY-NJ-PA",8,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),GET,,,,2018-10-30 15:20:19,2018-07-05 07:27:26
4810641,200,M,Jamari,paid,Arnold,1988973,1539644230000,Logged In,NextSong,71831,"Raleigh, NC",27,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",PUT,219.66322,Dog Days Are Over (Radio Edit),Florence + The Machine,2018-10-15 22:57:10,2018-07-18 04:36:04
2823825,200,M,Malik,paid,Bauer,1545416,1539119623000,Logged In,NextSong,61359,"Washington-Arlington-Alexandria, DC-VA-MD-WV",105,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,183.66649,New York Groove,Ace Frehley,2018-10-09 21:13:43,2018-05-25 09:59:19
24680365,200,M,Jaxson,paid,Baker,1989666,1541098937000,Logged In,NextSong,25899,"Wichita, KS",67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,405.02812,Animals,Bonobo,2018-11-01 19:02:17,2018-08-27 17:28:28
579319,200,M,Anthony,paid,Johnson,1333159,1538512486000,Logged In,NextSong,28943,"Phoenix-Mesa-Scottsdale, AZ",43,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",PUT,188.21179,I'll Be There For You (Theme From Friends) (LP Version),The Rembrandts,2018-10-02 20:34:46,2018-08-15 19:10:26
12614912,200,F,Hana,free,Simpson,1936990,1541617869000,Logged In,NextSong,167122,"Fredericksburg, TX",6,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,94.51057,Prelude 12/21,AFI,2018-11-07 19:11:09,2018-08-03 13:57:15
10556148,200,F,Mariah,paid,Ramirez,1037709,1541070728000,Logged In,NextSong,142317,"Visalia-Porterville, CA",203,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,238.8371,Yesh Yesh Ya'll,Redman,2018-11-01 11:12:08,2018-04-26 00:31:35
25076675,200,F,Isabella,paid,Ball,1553142,1541729717000,Logged In,NextSong,29161,"Des Moines-West Des Moines, IA",26,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,196.88444,U Smile,Justin Bieber,2018-11-09 02:15:17,2018-09-20 15:58:12
1127690,200,F,Anna,paid,Huerta,1543335,1538651823000,Logged In,Home,36408,"Aberdeen, WA",86,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",GET,,,,2018-10-04 11:17:03,2018-09-25 01:56:45
10471727,200,M,Charles,paid,Gay,1108605,1541050020000,Logged In,NextSong,143351,"Santa Rosa, CA",295,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,234.9971,Marble Halls (Remastered 2009),Enya,2018-11-01 05:27:00,2018-09-03 13:30:19
5019291,200,M,Jeremy,paid,Briggs,1051647,1539694777000,Logged In,NextSong,79268,"Sacramento--Roseville--Arden-Arcade, CA",91,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,188.78649,Para Siempre,Intocable,2018-10-16 12:59:37,2018-08-27 01:22:38
9447126,200,F,Adriel,paid,Garcia,1614542,1540825080000,Logged In,NextSong,125956,"Riverside-San Bernardino-Ontario, CA",49,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,410.01751,Freeloader (Vocal Mix),Driftwood,2018-10-29 14:58:00,2018-09-19 23:15:57
3667356,200,F,Brooke,paid,Richard,1899848,1539311776000,Logged In,Home,50930,"Spartanburg, SC",282,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-12 02:36:16,2018-09-23 04:43:02
4018185,200,F,Jocelyn,paid,Cooper,1614106,1539390794000,Logged In,NextSong,72087,"Birmingham-Hoover, AL",147,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,184.42404,Gerbil,Stephen Lynch,2018-10-13 00:33:14,2018-09-25 10:51:50
22048945,200,F,Aubrie,paid,Ellis,1416126,1540759252000,Logged In,Add to Playlist,10005,"Los Angeles-Long Beach-Anaheim, CA",108,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-28 20:40:52,2018-09-15 16:29:06
8957154,200,M,Oliver,paid,Gilbert,1543545,1540656653000,Logged In,NextSong,97633,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",450,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,294.1122,Fix You,Coldplay,2018-10-27 16:10:53,2018-08-24 06:49:27
12510333,200,F,Jada,free,Hammond,1295886,1541595473000,Logged In,NextSong,165805,"Oskaloosa, IA",49,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,253.6224,Little Black Sandals,Sia,2018-11-07 12:57:53,2018-09-15 08:17:43
24377558,307,M,Jacob,paid,Green,1243057,1540621059000,Logged In,Thumbs Down,20360,"Pueblo, CO",113,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-27 06:17:39,2018-09-03 15:12:31
10372484,200,F,Lauren,paid,Arias,1587717,1541026321000,Logged In,NextSong,17453,"Fremont, OH",34,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,195.94404,SinceritÃÂ© Et Jalousie,Alliance Ethnik,2018-10-31 22:52:01,2018-08-12 01:56:58
15559806,200,F,Maple,free,Wilson,1252146,1542381118000,Logged In,NextSong,197187,"Austin-Round Rock, TX",38,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,225.20118,The Ice Is Getting Thinner (Album Version),Death Cab for Cutie,2018-11-16 15:11:58,2018-06-06 11:44:17
24407624,200,M,Jeremias,paid,Garcia,1924460,1540694014000,Logged In,NextSong,21799,"Washington-Arlington-Alexandria, DC-VA-MD-WV",151,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,213.60281,Your Warning (Album Version),John Frusciante,2018-10-28 02:33:34,2018-08-24 13:23:35
22932340,200,F,Ashly,paid,Walker,1509563,1538461801000,Logged In,NextSong,3566,"Charlotte-Concord-Gastonia, NC-SC",78,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,239.62077,Strut (1993 Digital Remaster),Sheena Easton,2018-10-02 06:30:01,2018-09-18 07:51:59
20701062,200,F,Asia,paid,Duncan,1687798,1540842092000,Logged In,NextSong,13658,"Bridgeport-Stamford-Norwalk, CT",141,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,185.83465,22,Lily Allen,2018-10-29 19:41:32,2018-09-15 15:04:13
25119636,200,M,Patrick,paid,Hoffman,1335735,1541792574000,Logged In,NextSong,30653,"Phoenix-Mesa-Scottsdale, AZ",181,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,221.07383,Lemme Get That,Rihanna,2018-11-09 19:42:54,2018-07-08 04:37:30
674831,200,M,Hermes,paid,Brock,1161498,1538537498000,Logged In,NextSong,30058,"Milwaukee-Waukesha-West Allis, WI",38,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,194.82077,Downpour,Brandi Carlile,2018-10-03 03:31:38,2018-08-04 03:29:23
9780755,200,M,Johnathan,paid,Miller,1006092,1540897152000,Logged In,NextSong,131712,"Buffalo-Cheektowaga-Niagara Falls, NY",252,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,224.31302,That's How Country Boys Roll,Billy Currington,2018-10-30 10:59:12,2018-08-03 13:28:02
2580885,200,F,Dillyn,free,Richardson,1951010,1539067071000,Logged In,NextSong,55041,"Danville, VA",17,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,207.82975,I Hate You,Sick Puppies,2018-10-09 06:37:51,2018-09-24 17:59:48
10008818,200,F,Armanie,free,Miller,1667774,1540944332000,Logged In,NextSong,139697,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,PUT,183.61424,One More Sad Song,The All-American Rejects,2018-10-31 00:05:32,2018-09-21 22:20:01
14313671,200,M,Gaige,paid,Olson,1586087,1542089665000,Logged In,NextSong,183873,"Phoenix-Mesa-Scottsdale, AZ",201,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,293.17179,Razor,Foo Fighters,2018-11-13 06:14:25,2018-08-23 22:21:30
6858097,200,M,Levi,paid,Johnston,1159579,1540165522000,Logged In,NextSong,81577,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",57,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,263.60118,Are You In?,Incubus,2018-10-21 23:45:22,2018-07-18 08:01:26
3840881,200,F,Mia,paid,Jones,1385066,1539354592000,Logged In,NextSong,74017,"Milwaukee-Waukesha-West Allis, WI",34,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",PUT,194.48118,This Ropes Getting Tighter,Emma Pollock,2018-10-12 14:29:52,2018-09-07 15:31:28
9224913,200,F,Jocelynn,paid,Lee,1185562,1540758710000,Logged In,NextSong,95001,"Washington-Arlington-Alexandria, DC-VA-MD-WV",271,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,260.49261,Romantic Comedy,Stars,2018-10-28 20:31:50,2018-08-25 10:15:32
1937948,200,M,Evan,paid,Frey,1105878,1538876406000,Logged In,NextSong,52190,"Tampa-St. Petersburg-Clearwater, FL",11,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,122.04363,Ain't Misbehavin,Sam Cooke,2018-10-07 01:40:06,2018-09-24 05:20:57
10135193,307,M,Benjamin,paid,Chapman,1370083,1540974809000,Logged In,Thumbs Down,132584,"Atlanta-Sandy Springs-Roswell, GA",41,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-31 08:33:29,2018-09-25 01:51:03
23085555,200,M,Mason,paid,Bell,1383850,1538675435000,Logged In,NextSong,4479,"Lufkin, TX",90,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,194.84689,Middle Man,Jack Johnson,2018-10-04 17:50:35,2018-08-24 05:23:47
4789512,200,M,Thomas,paid,Jenkins,1585582,1539639800000,Logged In,NextSong,77037,"New York-Newark-Jersey City, NY-NJ-PA",270,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",PUT,196.51873,High Road (Album Version),Fort Minor (Featuring John Legend),2018-10-15 21:43:20,2018-09-25 09:40:01
6272473,307,M,Walter,paid,Mclaughlin,1265809,1539970711000,Logged In,Add Friend,96744,"Greenville-Anderson-Mauldin, SC",241,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,,,,2018-10-19 17:38:31,2018-09-06 15:17:37
3498135,200,F,Kennedy,paid,Ortiz,1046085,1539275029000,Logged In,Add to Playlist,54200,"New York-Newark-Jersey City, NY-NJ-PA",679,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-11 16:23:49,2018-09-16 12:20:48
7449780,200,M,Gaige,paid,Olson,1586087,1540307211000,Logged In,NextSong,113366,"Phoenix-Mesa-Scottsdale, AZ",23,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,186.3571,On The Other Hand (Album Version),Randy Travis,2018-10-23 15:06:51,2018-08-23 22:21:30
13514314,307,M,Brayden,paid,Jacobson,1931933,1541834996000,Logged In,Thumbs Up,177396,"Indianapolis-Carmel-Anderson, IN",7,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-11-10 07:29:56,2018-09-23 12:40:10
13336509,200,M,Colin,paid,Johnson,1108512,1541787679000,Logged In,NextSong,167825,"Pittsburgh, PA",417,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,244.81914,Don't Be Mean,Raincoats,2018-11-09 18:21:19,2018-09-24 03:22:44
15964755,200,M,Devonte,free,Bell,1701323,1542506743000,Logged In,NextSong,178630,"Dallas-Fort Worth-Arlington, TX",9,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36""",PUT,245.15873,I Can't Love You Back,Easton Corbin,2018-11-18 02:05:43,2018-07-25 03:54:29
12159176,200,F,Farrah,paid,Conway,1296116,1541515853000,Logged In,NextSong,152493,"Denver-Aurora-Lakewood, CO",178,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,291.00363,No Other Way,Classix Nouveaux,2018-11-06 14:50:53,2018-05-25 03:59:44
5088552,200,M,Esaul,free,Barker,1800853,1539709460000,Logged In,NextSong,68216,"Atlanta-Sandy Springs-Roswell, GA",51,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,257.56689,Make It Real,The Jets,2018-10-16 17:04:20,2018-08-15 04:00:33
22034352,307,F,Kaylee,paid,Zimmerman,1506159,1540681178000,Logged In,Thumbs Down,18330,"Spokane-Spokane Valley, WA",21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-27 22:59:38,2018-09-13 08:57:57
23557185,307,F,Quinlyn,paid,Jones,1154258,1539380705000,Logged In,Thumbs Up,12350,"Faribault-Northfield, MN",113,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-12 21:45:05,2018-08-25 16:11:21
20794025,200,F,Leilani,free,Graham,1229857,1541312597000,Logged In,NextSong,16068,"Oklahoma City, OK",77,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,220.02893,Normal,Ximena Sarinana,2018-11-04 06:23:17,2018-08-18 12:19:24
21295660,200,F,Lucy,free,Carney,1403281,1538737894000,Logged In,NextSong,3355,"Los Angeles-Long Beach-Anaheim, CA",68,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",PUT,268.25098,Don't Stop The Music,Rihanna,2018-10-05 11:11:34,2018-08-14 21:36:45
8203577,200,F,Jazlynn,free,Cooke,1553647,1540475182000,Logged In,NextSong,120146,"Claremont-Lebanon, NH-VT",51,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,252.02893,It Was A Good Day,Ice Cube,2018-10-25 13:46:22,2018-06-26 02:11:29
13848758,200,M,Kaleb,paid,Lee,1116110,1541966006000,Logged In,NextSong,176799,"Waterloo-Cedar Falls, IA",195,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,240.8224,Isis,Yeah Yeah Yeahs,2018-11-11 19:53:26,2018-07-30 19:33:31
12113171,200,M,Ryley,paid,Morrison,1733913,1541505585000,Logged In,NextSong,158747,"Mason City, IA",76,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,494.99383,What Can Be Safely Written,Nile,2018-11-06 11:59:45,2018-09-01 19:02:19
10085531,200,M,Brent,paid,Garza,1160605,1540962015000,Logged In,NextSong,136132,"New York-Newark-Jersey City, NY-NJ-PA",71,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) GSA/4.1.0.31802 Mobile/11D257 Safari/9537.53""",PUT,208.95302,AbdallÃÂ¢h,Tryo,2018-10-31 05:00:15,2018-09-14 03:45:13
4347771,200,F,Sarah,paid,Ortiz,1291501,1539513921000,Logged In,NextSong,77885,"Trenton, NJ",55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,204.2771,Manhattan,Kings Of Leon,2018-10-14 10:45:21,2018-08-16 07:19:57
2731669,200,F,Mattie,paid,Anderson,1349461,1539101569000,Logged In,NextSong,39357,"Hagerstown-Martinsburg, MD-WV",18,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,214.49098,Wrapped Up In Books,Belle & Sebastian,2018-10-09 16:12:49,2018-09-08 02:16:25
11231311,200,M,Treyvon,paid,Williams,1614888,1541226775000,Logged In,NextSong,144510,"Jackson, MS",189,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,153.20771,Le Courage Des Oiseaux,Dominique A,2018-11-03 06:32:55,2018-09-11 01:26:55
82824,200,M,Declan,free,Johnson,1146573,1538384317000,Logged In,NextSong,23039,"Lincoln, NE",96,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,256.91383,Hope For The Hopeless,A Fine Frenzy,2018-10-01 08:58:37,2018-09-02 19:50:05
10850339,200,F,Ella,paid,Kelley,1901884,1541135479000,Logged In,NextSong,147242,"Alamogordo, NM",85,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,238.75873,The Old Man's Child,Old Man's Child,2018-11-02 05:11:19,2018-06-15 20:13:10
2367920,307,F,Faith,paid,Jones,1510498,1539018382000,Logged In,Add Friend,56131,"Miami-Fort Lauderdale-West Palm Beach, FL",102,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-08 17:06:22,2018-09-24 08:21:14
3625497,200,F,Leilah,paid,Weber,1596949,1539301497000,Logged In,NextSong,71145,"Detroit-Warren-Dearborn, MI",43,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,405.7073,Virtue,Bjoern Stolpmann,2018-10-11 23:44:57,2018-09-28 13:40:19
14959310,307,F,Lashae,paid,Fisher,1571656,1542236081000,Logged In,Thumbs Up,189730,"Phoenix-Mesa-Scottsdale, AZ",40,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-11-14 22:54:41,2018-09-06 13:03:41
20676206,200,M,Jack,free,Hernandez,1993862,1540721214000,Logged In,Roll Advert,13758,"Augusta-Richmond County, GA-SC",72,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",GET,,,,2018-10-28 10:06:54,2018-08-29 02:40:17
8372707,200,F,Caylin,paid,Benitez,1870214,1540508762000,Logged In,NextSong,120860,"Baltimore-Columbia-Towson, MD",358,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,155.76771,Padre Nuestro,Los Fabulosos Cadillacs,2018-10-25 23:06:02,2018-09-27 18:38:17
13964958,200,F,Cheyenne,paid,Campbell,1344508,1542006072000,Logged In,Home,154464,"Little Rock-North Little Rock-Conway, AR",67,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-11-12 07:01:12,2018-09-18 18:08:35
6239495,200,M,Alexander,free,Hopkins,1692537,1539964755000,Logged In,NextSong,42395,"New York-Newark-Jersey City, NY-NJ-PA",206,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,187.29751,The Carnival Is Over,The Seekers,2018-10-19 15:59:15,2018-08-29 15:19:11
15451565,200,F,Hiba,paid,White,1593526,1542353339000,Logged In,NextSong,188765,"Los Angeles-Long Beach-Anaheim, CA",153,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,295.65342,Walk On Water,Aerosmith,2018-11-16 07:28:59,2018-09-23 23:12:47
13217110,200,F,Ananiah,paid,Ortiz,1582111,1541761108000,Logged In,NextSong,165958,"Boston-Cambridge-Newton, MA-NH",309,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,269.63546,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,2018-11-09 10:58:28,2018-07-27 02:47:11
1725505,200,F,Maylin,paid,Ramirez,1977915,1538792394000,Logged In,Home,48670,"Detroit-Warren-Dearborn, MI",100,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-06 02:19:54,2018-08-31 18:59:42
5680126,200,F,Jaida,paid,Brown,1195736,1539841070000,Logged In,NextSong,71741,"Dixon, IL",1,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) GSA/4.1.0.31802 Mobile/11D257 Safari/9537.53""",PUT,239.3073,You're The One,Dwight Yoakam,2018-10-18 05:37:50,2018-09-10 02:33:13
14314985,307,M,Daniel,paid,Patrick,1367398,1542089978000,Logged In,Logout,165768,"Phoenix-Mesa-Scottsdale, AZ",68,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,,,,2018-11-13 06:19:38,2018-09-10 20:37:18
22862556,200,M,Anthony,free,Navarro,1256527,1538359355000,Logged In,NextSong,4088,"Akron, OH",113,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,206.36689,Walkin' On The Sun,Smash Mouth,2018-10-01 02:02:35,2018-09-29 18:29:12
22195354,200,F,Joselin,paid,Bradshaw,1842782,1541168161000,Logged In,NextSong,17661,"Boston-Cambridge-Newton, MA-NH",33,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,214.07302,Sweet And Low,Augustana,2018-11-02 14:16:01,2018-09-14 06:54:47
